total_pymnt_inv,int_rate,out_prncp,purpose,total_pymnt,zip_code,funded_amnt_inv,dti,revol_util,term,delinq_2yrs,total_rec_prncp,out_prncp_inv,emp_length,verification_status,funded_amnt,disbursement_method,home_ownership,loan_amnt,revol_bal,pub_rec,total_rec_int,recoveries,grade,addr_state,sub_grade,mths_since_last_record,total_bc_limit,inq_last_6mths,all_util,annual_inc,collection_recovery_fee,default_flag
39190.93,9.75,0.0,other,39190.9307533102,870xx,35000.0,29.87,14.6,36 months,0,35000.0,0.0,8.0,Not Verified,35000,Cash,RENT,35000,5896,0,4190.93,0.0,B,NM,B3,76.0,25900,1.0,59.0,105000.0,0.0,0.0
9310.46,18.99,0.0,debt_consolidation,9310.4587806172,874xx,8500.0,32.09,30.1,36 months,1,8500.0,0.0,1.0,Source Verified,8500,Cash,RENT,8500,8648,0,810.46,0.0,D,NM,D4,76.0,22600,1.0,53.0,29850.0,0.0,0.0
4208.43,11.49,0.0,debt_consolidation,4488.9868521086,989xx,3750.0,26.93,70.0,36 months,0,4000.0,0.0,2.0,Verified,4000,Cash,MORTGAGE,4000,13229,0,488.99,0.0,B,WA,B5,76.0,7000,0.0,67.0,57621.0,0.0,0.0
16569.94,9.93,4875.84,debt_consolidation,16569.94,554xx,20000.0,14.55,24.5,36 months,0,15124.16,4875.84,2.0,Not Verified,20000,Cash,RENT,20000,6361,0,1445.78,0.0,B,MN,B2,76.0,26000,0.0,29.0,48000.0,0.0,0.0
13310.59,18.25,765.72,debt_consolidation,13310.59,331xx,10800.0,8.4,55.2,36 months,0,10034.28,765.72,5.0,Source Verified,10800,Cash,RENT,10800,4033,1,3276.31,0.0,D,FL,D3,49.0,4500,1.0,55.0,27000.0,0.0,0.0
15126.73,11.49,0.0,debt_consolidation,15126.7278050883,117xx,13000.0,11.01,46.0,36 months,0,13000.0,0.0,1.0,Source Verified,13000,Cash,RENT,13000,11087,0,2126.73,0.0,B,NY,B5,76.0,18800,0.0,58.0,45000.0,0.0,0.0
14552.37,14.49,11452.67,debt_consolidation,14552.37,756xx,20000.0,33.23,29.6,60 months,0,8547.33,11452.67,4.0,Source Verified,20000,Cash,MORTGAGE,20000,6393,0,6005.04,0.0,C,TX,C4,76.0,2600,1.0,34.0,65000.0,0.0,0.0
5517.64,11.99,8697.45,other,5517.64,111xx,12800.0,19.46,26.0,36 months,0,4102.55,8697.45,1.0,Not Verified,12800,Cash,OWN,12800,9870,0,1415.09,0.0,B,NY,B5,76.0,28200,2.0,26.0,55000.0,0.0,0.0
5714.56,10.41,11606.7,debt_consolidation,5714.56,921xx,16000.0,10.32,52.1,36 months,0,4393.3,11606.7,3.0,Verified,16000,Cash,RENT,16000,1458,0,1321.26,0.0,B,CA,B3,76.0,800,1.0,70.0,62000.0,0.0,0.0
30120.57,22.39,21672.34,debt_consolidation,30120.57,740xx,35000.0,13.74,28.3,60 months,1,13327.66,21672.34,1.0,Source Verified,35000,Cash,MORTGAGE,35000,4505,1,16792.91,0.0,E,OK,E1,43.0,14800,1.0,86.0,204000.0,0.0,0.0
1483.34,8.46,10811.55,credit_card,1483.34,761xx,12000.0,19.26,47.9,36 months,0,1188.45,10811.55,1.0,Not Verified,12000,DirectPay,MORTGAGE,12000,8053,0,294.89,0.0,A,TX,A5,76.0,8400,0.0,63.0,40000.0,0.0,0.0
6881.12,7.96,14385.63,credit_card,6881.12,750xx,20000.0,29.72,75.4,36 months,0,5614.37,14385.63,1.0,Source Verified,20000,Cash,MORTGAGE,20000,44619,0,1266.75,0.0,A,TX,A5,76.0,49200,0.0,82.0,260000.0,0.0,0.0
1281.0,10.08,9031.68,debt_consolidation,1281.0,980xx,10000.0,39.47,68.3,36 months,1,968.32,9031.68,10.0,Source Verified,10000,Cash,MORTGAGE,10000,43654,0,312.68,0.0,B,WA,B1,76.0,51000,0.0,57.0,63000.0,0.0,0.0
22528.34,14.08,0.0,debt_consolidation,22528.3377391405,770xx,20000.0,22.67,36.1,36 months,0,20000.0,0.0,6.0,Source Verified,20000,Cash,RENT,20000,38489,0,2528.34,0.0,C,TX,C3,76.0,94900,1.0,41.0,79000.0,0.0,0.0
12852.65,11.22,0.0,debt_consolidation,12852.65,902xx,12000.0,28.1,50.8,36 months,1,12000.0,0.0,10.0,Verified,12000,Cash,RENT,12000,5339,0,852.65,0.0,B,CA,B5,76.0,1600,0.0,58.0,70000.0,0.0,0.0
3806.14,15.04,9484.1,debt_consolidation,3806.14,945xx,12000.0,8.73,86.7,36 months,8,2515.9,9484.1,10.0,Not Verified,12000,Cash,RENT,12000,9707,0,1290.24,0.0,C,CA,C4,76.0,8700,0.0,48.0,73500.0,0.0,0.0
3636.25,12.99,0.0,other,3636.246579777,471xx,3000.0,2.9,50.1,36 months,4,3000.0,0.0,10.0,Source Verified,3000,Cash,MORTGAGE,3000,1652,4,636.25,0.0,C,IN,C2,15.0,2500,0.0,66.0,70000.0,0.0,0.0
5267.34,23.87,12181.22,debt_consolidation,5267.34,917xx,15000.0,14.86,82.4,36 months,0,2818.78,12181.22,2.0,Not Verified,15000,Cash,OWN,15000,35694,0,2448.56,0.0,E,CA,E2,76.0,28300,1.0,104.0,450000.0,0.0,0.0
692.51,10.33,10093.24,credit_card,692.51,282xx,10500.0,12.03,30.3,60 months,0,406.76,10093.24,6.0,Source Verified,10500,DirectPay,MORTGAGE,10500,15985,0,285.75,0.0,B,NC,B1,76.0,21500,2.0,30.0,50000.0,0.0,0.0
4977.05,9.44,8051.46,debt_consolidation,4977.05,606xx,12000.0,7.64,31.7,36 months,0,3948.54,8051.46,3.0,Source Verified,12000,Cash,RENT,12000,7255,0,1028.51,0.0,B,IL,B1,76.0,22900,0.0,32.0,35000.0,0.0,0.0
2146.52,11.06,23726.96,debt_consolidation,2146.52,996xx,25000.0,6.72,41.1,60 months,0,1273.04,23726.96,3.0,Not Verified,25000,Cash,MORTGAGE,25000,19758,1,873.48,0.0,B,AK,B3,101.0,12000,0.0,41.0,94000.0,0.0,0.0
771.25,10.33,11426.0,debt_consolidation,771.25,104xx,12000.0,9.59,25.5,36 months,1,574.0,11426.0,10.0,Not Verified,12000,Cash,RENT,12000,8950,0,197.25,0.0,B,NY,B1,76.0,24100,0.0,32.0,125000.0,0.0,0.0
6010.67,17.97,37408.11,debt_consolidation,6010.67,010xx,40000.0,9.9,81.2,60 months,1,2591.89,37408.11,10.0,Verified,40000,Cash,MORTGAGE,40000,24352,0,3418.78,0.0,D,MA,D1,76.0,5000,1.0,74.0,129000.0,0.0,0.0
9432.8,5.32,0.0,car,9432.8012911526,217xx,9000.0,19.37,65.6,36 months,0,9000.0,0.0,10.0,Source Verified,9000,Cash,OWN,9000,52592,0,432.8,0.0,A,MD,A1,76.0,74000,1.0,65.0,135000.0,0.0,0.0
9938.2,5.32,0.0,credit_card,9938.1956002174,662xx,9600.0,9.47,10.0,36 months,0,9600.0,0.0,10.0,Not Verified,9600,Cash,RENT,9600,5952,0,338.2,0.0,A,KS,A1,76.0,30000,1.0,13.0,111800.0,0.0,0.0
17401.67,15.59,0.0,debt_consolidation,17401.6669684504,630xx,14400.0,28.04,86.2,60 months,0,14400.0,0.0,10.0,Not Verified,14400,Cash,MORTGAGE,14400,33529,0,3001.67,0.0,C,MO,C5,76.0,19400,0.0,66.0,55000.0,0.0,0.0
9289.19,11.48,0.0,debt_consolidation,9289.1888671704,809xx,8000.0,14.6,37.1,36 months,0,8000.0,0.0,2.0,Not Verified,8000,Cash,OWN,8000,5972,0,1289.19,0.0,B,CO,B5,76.0,13500,0.0,69.0,42000.0,0.0,0.0
11205.76,14.46,0.0,debt_consolidation,11205.7625074876,902xx,9600.0,18.83,9.7,36 months,0,9600.0,0.0,2.0,Source Verified,9600,Cash,RENT,9600,2552,2,1605.76,0.0,C,CA,C4,33.0,12600,2.0,59.0,65000.0,0.0,0.0
4235.86,9.92,15499.31,credit_card,4235.86,479xx,18200.0,25.9,26.9,60 months,0,2700.69,15499.31,6.0,Not Verified,18200,Cash,MORTGAGE,18200,12184,1,1535.17,0.0,B,IN,B2,114.0,38900,0.0,40.0,62000.0,0.0,0.0
16194.55,12.62,0.0,debt_consolidation,16194.5492000017,125xx,15000.0,10.41,51.0,36 months,1,15000.0,0.0,2.0,Not Verified,15000,Cash,OWN,15000,6914,0,1194.55,0.0,C,NY,C1,76.0,10800,0.0,51.0,40000.0,0.0,0.0
22523.5,7.91,0.0,credit_card,22523.499316097,070xx,20000.0,13.18,43.1,36 months,0,20000.0,0.0,10.0,Not Verified,20000,Cash,MORTGAGE,20000,13192,0,2523.5,0.0,A,NJ,A5,76.0,30600,2.0,64.0,65000.0,0.0,0.0
585.13,19.92,7668.89,credit_card,585.13,180xx,8000.0,14.89,97.5,36 months,1,331.11,7668.89,2.0,Not Verified,8000,Cash,MORTGAGE,8000,15787,0,254.02,0.0,D,PA,D3,76.0,8100,1.0,72.0,154000.0,0.0,0.0
1811.35,6.11,18469.41,credit_card,1811.35,234xx,20000.0,19.51,49.5,36 months,0,1530.59,18469.41,6.0,Source Verified,20000,DirectPay,RENT,20000,25430,0,280.76,0.0,A,VA,A1,76.0,42600,0.0,48.0,90000.0,0.0,0.0
29092.85,9.99,14269.83,credit_card,29092.85,040xx,35000.0,24.59,53.6,60 months,0,20730.17,14269.83,10.0,Verified,35000,Cash,MORTGAGE,35000,40962,0,8362.68,0.0,B,ME,B3,76.0,73400,0.0,58.0,85000.0,0.0,0.0
33059.97,21.97,19843.46,debt_consolidation,33059.97,190xx,35000.0,18.27,61.7,60 months,1,15156.54,19843.46,10.0,Source Verified,35000,Cash,MORTGAGE,35000,117050,0,17903.43,0.0,E,PA,E4,76.0,25400,0.0,73.0,115000.0,0.0,0.0
2296.83,17.97,14614.87,debt_consolidation,2296.83,923xx,16000.0,5.91,32.8,36 months,0,1385.13,14614.87,4.0,Not Verified,16000,Cash,RENT,16000,1082,0,911.7,0.0,D,CA,D1,76.0,1600,0.0,44.0,38000.0,0.0,0.0
29225.42,14.46,1689.34,debt_consolidation,29225.42,116xx,25000.0,18.04,76.8,36 months,0,23310.66,1689.34,9.0,Verified,25000,Cash,RENT,25000,10446,2,5914.76,0.0,C,NY,C4,40.0,12100,0.0,67.0,65000.0,0.0,0.0
13695.99,11.44,5005.4,credit_card,13695.99,917xx,16000.0,25.08,75.7,36 months,0,10994.6,5005.4,6.0,Source Verified,16000,Cash,RENT,16000,26735,2,2701.39,0.0,B,CA,B4,68.0,33300,0.0,63.0,100000.0,0.0,0.0
31967.35,14.33,15158.25,debt_consolidation,31967.35,324xx,35000.0,34.74,48.1,60 months,0,19841.75,15158.25,10.0,Verified,35000,Cash,RENT,35000,51229,0,12125.6,0.0,C,FL,C5,76.0,58900,0.0,58.0,100000.0,0.0,0.0
10807.26,11.39,654.29,credit_card,10861.57,926xx,9950.0,24.76,83.0,36 months,0,9345.71,651.02,10.0,Not Verified,10000,Cash,MORTGAGE,10000,37663,0,1515.86,0.0,B,CA,B3,76.0,43500,1.0,83.0,72300.0,0.0,0.0
2973.4,9.92,6091.98,debt_consolidation,2973.4,436xx,8400.0,33.38,66.5,36 months,0,2308.02,6091.98,6.0,Not Verified,8400,Cash,RENT,8400,11176,0,665.38,0.0,B,OH,B2,76.0,7200,0.0,44.0,31200.0,0.0,0.0
30647.78,11.99,14129.56,debt_consolidation,30647.78,080xx,35000.0,0.0,0.0,60 months,0,20870.44,14129.56,1.0,Verified,35000,Cash,MORTGAGE,35000,0,0,9777.34,0.0,C,NJ,C1,76.0,15000,0.0,58.0,75000.0,0.0,0.0
6802.46,8.08,21710.22,other,6802.46,113xx,27200.0,16.12,21.3,36 months,1,5489.78,21710.22,5.0,Source Verified,27200,Cash,RENT,27200,16359,0,1312.68,0.0,A,NY,A5,76.0,49800,1.0,27.0,60000.0,0.0,0.0
19373.33,5.32,0.0,credit_card,19373.32884565,782xx,18000.0,12.0,13.5,36 months,2,18000.0,0.0,1.0,Not Verified,18000,Cash,OWN,18000,14260,0,1373.33,0.0,A,TX,A1,76.0,105500,0.0,21.0,121000.0,0.0,0.0
21584.46,25.69,16695.27,debt_consolidation,21584.46,920xx,24950.0,7.26,23.4,60 months,0,8254.73,16695.27,3.0,Verified,24950,Cash,RENT,24950,3888,0,13329.73,0.0,F,CA,F1,76.0,3000,1.0,41.0,65000.0,0.0,0.0
9877.79,16.02,27049.76,debt_consolidation,9877.79,782xx,32000.0,11.89,24.2,60 months,2,4950.24,27049.76,6.0,Verified,32000,Cash,OWN,32000,3676,0,4927.55,0.0,C,TX,C5,76.0,9500,0.0,24.0,22000.0,0.0,0.0
26943.31,8.59,0.0,debt_consolidation,26943.312943416,757xx,24650.0,31.81,71.0,36 months,0,24650.0,0.0,10.0,Not Verified,24650,Cash,MORTGAGE,24650,148608,0,2293.31,0.0,A,TX,A5,76.0,90200,0.0,63.0,150000.0,0.0,0.0
11440.51,8.99,2230.1,credit_card,11440.51,917xx,12000.0,6.33,65.8,36 months,0,9769.9,2230.1,2.0,Not Verified,12000,Cash,MORTGAGE,12000,14870,0,1670.61,0.0,B,CA,B1,76.0,9600,0.0,66.0,81000.0,0.0,0.0
5228.58,17.47,27685.87,debt_consolidation,5228.58,103xx,30000.0,19.97,33.5,60 months,0,2314.13,27685.87,10.0,Source Verified,30000,Cash,RENT,30000,28016,0,2914.45,0.0,D,NY,D1,76.0,61500,1.0,45.0,120000.0,0.0,0.0
3123.09,15.04,10414.37,debt_consolidation,3123.09,465xx,12000.0,49.69,45.7,60 months,0,1585.63,10414.37,3.0,Verified,12000,Cash,MORTGAGE,12000,20810,1,1537.46,0.0,C,IN,C4,108.0,18400,2.0,56.0,30000.0,0.0,0.0
7785.17,10.9,35292.14,small_business,7785.17,349xx,40000.0,28.32,22.1,60 months,0,4707.86,35292.14,4.0,Verified,40000,Cash,RENT,40000,11994,0,3077.31,0.0,B,FL,B4,76.0,41800,0.0,40.0,63900.0,0.0,0.0
1992.66,12.73,13600.55,other,1992.66,985xx,15000.0,15.34,86.8,36 months,0,1399.45,13600.55,6.0,Verified,15000,Cash,MORTGAGE,15000,30873,0,593.21,0.0,B,WA,B5,76.0,13400,0.0,89.0,60000.0,0.0,0.0
5502.04,13.99,1058.42,other,5502.04,117xx,5375.0,15.8,48.2,36 months,0,4316.58,1058.42,6.0,Verified,5375,Cash,MORTGAGE,5375,13484,0,1185.46,0.0,C,NY,C3,76.0,19700,0.0,42.0,55000.0,0.0,0.0
1118.99,14.47,11440.13,debt_consolidation,1118.99,645xx,12000.0,18.14,44.2,60 months,0,559.87,11440.13,10.0,Not Verified,12000,Cash,MORTGAGE,12000,5609,1,559.12,0.0,C,MO,C2,97.0,2300,0.0,53.0,33088.0,0.0,0.0
3170.9,11.98,11157.94,debt_consolidation,3170.9,458xx,13000.0,12.11,5.9,60 months,0,1842.06,11157.94,8.0,Source Verified,13000,Cash,MORTGAGE,13000,2449,0,1328.84,0.0,B,OH,B5,76.0,22800,3.0,37.0,55000.0,0.0,0.0
18511.07,9.75,2268.49,debt_consolidation,18511.07,973xx,18000.0,16.99,99.2,36 months,0,15731.51,2268.49,10.0,Source Verified,18000,Cash,MORTGAGE,18000,7442,0,2779.56,0.0,B,OR,B3,76.0,7500,0.0,99.0,70000.0,0.0,0.0
4087.7,9.43,12823.44,debt_consolidation,4087.7,906xx,16000.0,10.3,57.4,36 months,2,3176.56,12823.44,10.0,Source Verified,16000,Cash,OWN,16000,11833,0,911.14,0.0,B,CA,B1,76.0,12000,2.0,56.0,265000.0,0.0,0.0
2677.23,6.07,5707.82,credit_card,2677.23,152xx,8000.0,7.71,13.1,36 months,0,2292.18,5707.82,2.0,Source Verified,8000,Cash,MORTGAGE,8000,2912,0,385.05,0.0,A,PA,A2,76.0,22200,0.0,54.0,40000.0,0.0,0.0
6460.89,13.56,27523.64,debt_consolidation,6460.89,606xx,32000.0,22.3,42.0,36 months,4,4476.36,27523.64,10.0,Not Verified,32000,Cash,OWN,32000,36646,1,1984.53,0.0,C,IL,C1,102.0,58050,2.0,42.0,140000.0,0.0,0.0
28066.86,6.99,10467.08,credit_card,28066.86,480xx,35000.0,11.74,38.8,36 months,5,24532.92,10467.08,4.0,Source Verified,35000,Cash,MORTGAGE,35000,38768,0,3533.94,0.0,A,MI,A2,76.0,94000,0.0,54.0,232000.0,0.0,0.0
12162.46,10.99,1911.13,debt_consolidation,12162.46,182xx,12000.0,22.61,37.5,36 months,0,10088.87,1911.13,6.0,Verified,12000,Cash,OWN,12000,4842,0,2073.59,0.0,B,PA,B4,76.0,12900,0.0,54.0,28727.0,0.0,0.0
2524.58,16.01,6342.39,other,2524.58,850xx,8000.0,31.3,41.1,36 months,0,1657.61,6342.39,10.0,Source Verified,8000,Cash,RENT,8000,5995,1,866.97,0.0,C,AZ,C5,111.0,10400,1.0,57.0,25000.0,0.0,0.0
3153.72,10.07,11597.09,debt_consolidation,3153.72,923xx,14000.0,6.2,11.2,36 months,0,2402.91,11597.09,6.0,Not Verified,14000,Cash,OWN,14000,4950,1,750.81,0.0,B,CA,B2,42.0,37900,0.0,11.0,36000.0,0.0,0.0
20746.46,11.99,0.0,debt_consolidation,20746.4587839379,770xx,18000.0,20.91,42.9,36 months,0,18000.0,0.0,9.0,Source Verified,18000,Cash,RENT,18000,13383,0,2746.46,0.0,C,TX,C1,76.0,22000,2.0,45.0,45000.0,0.0,0.0
19341.23,9.16,0.0,credit_card,19341.2272688416,291xx,17000.0,27.03,82.9,36 months,1,17000.0,0.0,10.0,Verified,17000,Cash,OWN,17000,44337,0,2341.23,0.0,B,SC,B2,76.0,23000,1.0,83.0,42000.0,0.0,0.0
10060.32,12.99,0.0,debt_consolidation,10060.322360397,027xx,8300.0,16.8,68.4,36 months,0,8300.0,0.0,1.0,Source Verified,8300,Cash,RENT,8300,6979,1,1760.32,0.0,C,MA,C2,115.0,5100,0.0,47.0,28000.0,0.0,0.0
6958.8,7.89,0.0,home_improvement,6958.8,336xx,6850.0,8.47,44.0,36 months,0,6850.0,0.0,10.0,Not Verified,6850,Cash,MORTGAGE,6850,6293,0,108.8,0.0,A,FL,A5,76.0,2500,0.0,70.0,88660.0,0.0,0.0
19380.06,7.49,0.0,debt_consolidation,19380.0559546766,060xx,18000.0,14.16,23.3,36 months,0,18000.0,0.0,10.0,Not Verified,18000,Cash,MORTGAGE,18000,29307,0,1380.06,0.0,A,CT,A4,76.0,96000,0.0,42.0,98000.0,0.0,0.0
10367.77,9.44,0.0,credit_card,10367.7691077648,112xx,10000.0,17.07,22.1,60 months,0,10000.0,0.0,4.0,Not Verified,10000,Cash,RENT,10000,15988,0,367.77,0.0,B,NY,B1,76.0,61700,0.0,37.0,66000.0,0.0,0.0
24538.24,6.67,0.0,debt_consolidation,24538.2352085206,531xx,24000.0,40.32,46.2,60 months,0,24000.0,0.0,1.0,Verified,24000,DirectPay,MORTGAGE,24000,51184,0,538.24,0.0,A,WI,A2,76.0,62800,2.0,46.0,80000.0,0.0,0.0
23255.76,10.49,0.0,debt_consolidation,23311.2611653573,782xx,20950.0,15.27,50.0,36 months,0,21000.0,0.0,1.0,Verified,21000,Cash,MORTGAGE,21000,53845,0,2311.26,0.0,B,TX,B2,76.0,77200,2.0,50.0,130000.0,0.0,0.0
3193.98,16.02,4847.56,home_improvement,3193.98,553xx,7000.0,24.51,65.5,36 months,0,2152.44,4847.56,10.0,Verified,7000,Cash,MORTGAGE,7000,9109,0,1041.54,0.0,C,MN,C5,76.0,8700,1.0,74.0,52000.0,0.0,0.0
15641.09,19.53,0.0,home_improvement,15641.0891195692,238xx,12000.0,33.64,96.1,60 months,0,12000.0,0.0,7.0,Not Verified,12000,Cash,MORTGAGE,12000,70471,0,3641.09,0.0,D,VA,D5,76.0,50800,1.0,95.0,135000.0,0.0,0.0
3143.47,16.14,28013.65,credit_card,3143.47,605xx,30000.0,8.0,51.9,36 months,0,1986.35,28013.65,1.0,Verified,30000,Cash,RENT,30000,12870,1,1157.12,0.0,C,IL,C4,104.0,18300,1.0,52.0,60000.0,0.0,0.0
1521.39,12.61,3920.77,credit_card,1521.39,334xx,5000.0,29.25,27.0,36 months,1,1079.23,3920.77,2.0,Not Verified,5000,DirectPay,RENT,5000,3882,0,442.16,0.0,C,FL,C1,76.0,7000,0.0,63.0,35000.0,0.0,0.0
3875.98,10.9,9048.34,debt_consolidation,3958.45,334xx,11750.0,22.41,56.6,36 months,0,2951.66,8859.84,7.0,Source Verified,12000,Cash,RENT,12000,17503,0,1006.79,0.0,B,FL,B4,76.0,21000,0.0,57.0,80000.0,0.0,0.0
26955.34,5.32,0.0,credit_card,26955.3376208988,334xx,25000.0,10.4,41.4,36 months,0,25000.0,0.0,5.0,Not Verified,25000,Cash,RENT,25000,51878,0,1955.34,0.0,A,FL,A1,76.0,45200,0.0,41.0,100000.0,0.0,0.0
10258.67,9.8,0.0,credit_card,10258.6705348317,049xx,9000.0,31.25,73.9,36 months,0,9000.0,0.0,8.0,Source Verified,9000,Cash,RENT,9000,19423,0,1258.67,0.0,B,ME,B3,76.0,15000,0.0,63.0,52000.0,0.0,0.0
13111.25,15.99,12914.8,credit_card,13111.25,908xx,20000.0,20.36,87.3,60 months,2,7085.2,12914.8,1.0,Source Verified,20000,Cash,RENT,20000,26182,0,6026.05,0.0,C,CA,C5,76.0,28900,0.0,87.0,62000.0,0.0,0.0
3985.86,18.45,12292.0,credit_card,3985.86,212xx,14000.0,13.49,45.5,60 months,0,1708.0,12292.0,6.0,Not Verified,14000,Cash,RENT,14000,5871,1,2277.86,0.0,D,MD,D2,96.0,5400,0.0,46.0,20904.0,0.0,0.0
20029.33,10.99,3185.34,debt_consolidation,20282.87,112xx,19750.0,33.99,45.7,36 months,1,16814.66,3145.52,5.0,Not Verified,20000,Cash,RENT,20000,14700,0,3468.21,0.0,B,NY,B4,76.0,25200,0.0,58.0,75000.0,0.0,0.0
4242.59,11.05,21509.47,debt_consolidation,4242.59,741xx,24000.0,8.2,27.2,60 months,1,2490.53,21509.47,6.0,Source Verified,24000,Cash,MORTGAGE,24000,5144,0,1752.06,0.0,B,OK,B4,76.0,6100,1.0,54.0,250000.0,0.0,0.0
12400.4,15.31,0.0,debt_consolidation,12400.397355736,410xx,9900.0,18.48,55.3,36 months,0,9900.0,0.0,9.0,Source Verified,9900,Cash,MORTGAGE,9900,15806,0,2500.4,0.0,C,KY,C5,76.0,15700,1.0,42.0,65000.0,0.0,0.0
1230.31,11.8,19254.07,credit_card,1230.31,070xx,20000.0,22.46,40.9,60 months,1,745.93,19254.07,4.0,Not Verified,20000,Cash,RENT,20000,18753,0,484.38,0.0,B,NJ,B4,76.0,29400,0.0,53.0,80000.0,0.0,0.0
28073.53,16.29,0.0,major_purchase,28073.5336573812,923xx,21000.0,8.53,93.8,60 months,0,21000.0,0.0,10.0,Source Verified,21000,Cash,MORTGAGE,21000,4221,1,7073.53,0.0,D,CA,D1,108.0,4500,1.0,31.0,90852.0,0.0,0.0
7177.74,17.97,36953.2,small_business,7177.74,923xx,40000.0,7.98,63.5,60 months,0,3046.8,36953.2,1.0,Source Verified,40000,Cash,MORTGAGE,40000,4766,1,4130.94,0.0,D,CA,D1,95.0,4000,0.0,59.0,140000.0,0.0,0.0
5061.56,11.49,0.0,credit_card,5061.5581128167,250xx,4500.0,12.69,76.6,36 months,0,4500.0,0.0,7.0,Source Verified,4500,Cash,OWN,4500,10878,0,561.56,0.0,B,WV,B5,76.0,9500,1.0,67.0,45000.0,0.0,0.0
2603.66,11.55,28491.23,debt_consolidation,2603.66,857xx,30000.0,6.36,19.7,60 months,0,1508.77,28491.23,1.0,Verified,30000,Cash,MORTGAGE,30000,6609,0,1094.89,0.0,B,AZ,B4,76.0,33500,0.0,44.0,50000.0,0.0,0.0
2520.45,14.47,8796.77,credit_card,2520.45,027xx,10500.0,6.44,30.2,36 months,0,1703.23,8796.77,10.0,Not Verified,10500,Cash,MORTGAGE,10500,9178,1,817.22,0.0,C,MA,C2,62.0,18900,0.0,46.0,135550.0,0.0,0.0
17593.14,9.58,0.0,credit_card,17593.1427777769,930xx,17500.0,11.12,41.4,36 months,0,17500.0,0.0,10.0,Not Verified,17500,Cash,MORTGAGE,17500,17140,0,93.14,0.0,B,CA,B1,76.0,33800,1.0,61.0,89500.0,0.0,0.0
3495.46,18.99,0.0,debt_consolidation,3495.46,370xx,3375.0,15.69,77.0,36 months,0,3375.0,0.0,6.0,Verified,3375,Cash,OWN,3375,928,0,120.46,0.0,E,TN,E1,76.0,1200,1.0,77.0,42000.0,0.0,0.0
24407.68,10.78,0.0,debt_consolidation,24407.68,023xx,22800.0,17.17,52.7,36 months,0,22800.0,0.0,1.0,Source Verified,22800,Cash,MORTGAGE,22800,13754,0,1607.68,0.0,B,MA,B4,76.0,20900,0.0,59.0,132000.0,0.0,0.0
11472.68,11.47,326.39,debt_consolidation,11530.33,902xx,9950.0,21.32,17.0,36 months,0,9673.61,324.76,1.0,Not Verified,10000,Cash,RENT,10000,6292,1,1856.72,0.0,B,CA,B5,118.0,19600,1.0,48.0,55000.0,0.0,0.0
20370.13,11.49,3201.48,credit_card,20370.13,945xx,20000.0,26.03,71.4,36 months,0,16798.52,3201.48,10.0,Not Verified,20000,Cash,RENT,20000,44713,0,3571.61,0.0,B,CA,B5,76.0,55100,0.0,73.0,82000.0,0.0,0.0
6457.93,11.49,1769.27,debt_consolidation,6457.93,363xx,7000.0,18.8,41.9,36 months,0,5230.73,1769.27,3.0,Verified,7000,Cash,RENT,7000,6577,0,1227.2,0.0,B,AL,B5,76.0,11600,0.0,72.0,72000.0,0.0,0.0
7983.11,11.99,14110.94,credit_card,7983.11,363xx,20000.0,26.05,18.4,36 months,0,5889.06,14110.94,8.0,Source Verified,20000,Cash,RENT,20000,3494,0,2094.05,0.0,B,AL,B5,76.0,10800,2.0,73.0,55000.0,0.0,0.0
3278.53,19.92,23727.24,debt_consolidation,3278.53,318xx,25000.0,7.75,67.8,60 months,6,1272.76,23727.24,10.0,Source Verified,25000,Cash,MORTGAGE,25000,27397,0,2005.77,0.0,D,GA,D3,76.0,19900,0.0,68.0,110000.0,0.0,0.0
35774.56,9.17,0.0,credit_card,35774.56203157,615xx,31200.0,26.39,70.3,36 months,0,31200.0,0.0,10.0,Source Verified,31200,Cash,MORTGAGE,31200,55957,0,4574.56,0.0,B,IL,B2,76.0,76100,0.0,58.0,145000.0,0.0,0.0
6768.28,13.58,26294.8,debt_consolidation,6768.28,913xx,30000.0,19.57,76.4,60 months,0,3705.2,26294.8,3.0,Verified,30000,Cash,MORTGAGE,30000,7182,0,3063.08,0.0,C,CA,C2,76.0,9400,0.0,80.0,55000.0,0.0,0.0
6401.1,5.32,0.0,debt_consolidation,6401.098650215,930xx,6000.0,6.57,12.5,36 months,0,6000.0,0.0,10.0,Not Verified,6000,Cash,RENT,6000,4336,0,401.1,0.0,A,CA,A1,76.0,20300,0.0,35.0,90000.0,0.0,0.0
28060.27,24.37,0.0,credit_card,28060.2740223572,209xx,28000.0,26.87,53.2,36 months,0,28000.0,0.0,6.0,Verified,28000,Cash,MORTGAGE,28000,96368,0,60.27,0.0,E,MD,E2,76.0,14400,2.0,77.0,100008.0,0.0,0.0
3350.39,15.05,4643.39,debt_consolidation,3350.39,146xx,7000.0,24.03,64.6,36 months,1,2356.61,4643.39,10.0,Verified,7000,Cash,RENT,7000,6979,0,993.78,0.0,C,NY,C4,76.0,7000,2.0,113.0,97000.0,0.0,0.0
1454.53,6.11,10772.38,credit_card,1454.53,321xx,12000.0,12.73,63.1,36 months,0,1227.62,10772.38,10.0,Not Verified,12000,DirectPay,MORTGAGE,12000,12180,0,226.91,0.0,A,FL,A1,76.0,13000,0.0,63.0,87000.0,0.0,0.0
